ITEM: TIMESTEP
25000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
103 -8.88139 
104 -123.355 
105 -175.295 
106 62.789 
107 -58.3699 
108 179.911 
109 58.7522 
110 -58.1733 
111 -62.6787 
112 176.162 
113 59.2369 
114 117.721 
115 -133.097 
116 -3.86124 
ITEM: TIMESTEP
46600
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -175.079 
2 60.9238 
3 -62.7613 
4 -176.257 
5 60.0579 
6 -52.2602 
7 -58.075 
8 178.24 
9 65.9218 
10 16.5465 
11 -111.355 
12 128.136 
13 -161.12 
14 -29.8654 
15 86.7395 
16 163.774 
17 165.081 
18 49.7859 
19 -76.3064 
20 -73.8677 
21 170.837 
22 44.7449 
23 45.1615 
24 -70.1336 
25 178.592 
26 56.0772 
27 -62.6998 
28 173.305 
29 61.217 
30 -58.9888 
31 178.229 
32 -64.4867 
33 49.7768 
34 178.223 
35 56.2232 
36 -69.7751 
37 -164.974 
38 -50.11 
39 71.9442 
40 -154.57 
41 89.7748 
42 -33.9915 
43 -153.068 
44 83.1659 
45 -37.4124 
46 -41.7897 
47 -165.556 
48 73.8657 
49 52.7742 
50 -65.6749 
51 -179.602 
52 61.9485 
53 -58.4774 
54 -176.927 
55 177.542 
56 56.8717 
57 -61.3038 
58 -42.0207 
59 75.8302 
60 179.673 
61 -52.9826 
62 66.1758 
63 162.536 
64 35.1971 
65 -84.8922 
66 162.991 
67 42.9017 
68 -69.6701 
69 -75.9525 
70 163.958 
71 51.3865 
72 179.024 
73 -62.6148 
74 55.8294 
75 175.91 
76 59.8679 
77 -57.8304 
78 -169.985 
79 72.3165 
80 -53.943 
81 -55.0326 
82 -172.731 
83 61.0096 
84 163.588 
85 35.1804 
86 -78.0987 
87 164.977 
88 47.9909 
89 -79.4103 
90 -159.904 
91 79.7381 
92 -39.1011 
93 -165.086 
94 76.0749 
95 -44.7282 
96 -39.7648 
97 -158.604 
98 80.5929 
99 -177.687 
100 -58.8191 
101 62.2427 
102 89.0704 
103 -35.0573 
104 -153.189 
105 167.562 
106 40.9949 
107 -72.0591 
108 165.601 
109 52.5473 
110 -67.8311 
111 -77.1549 
112 169.791 
113 49.4127 
114 -60.7664 
115 55.548 
116 177.488 
ITEM: TIMESTEP
46700
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 170.333 
2 38.9801 
3 -73.2053 
4 165.193 
5 53.0079 
6 -63.454 
7 -79.3031 
8 168.511 
9 52.0496 
10 29.7403 
11 -101.313 
12 138.805 
13 165.571 
14 -62.1726 
15 49.6613 
16 173.334 
17 -176.599 
18 49.1776 
19 -62.2237 
20 -58.2037 
21 167.573 
22 56.172 
23 58.9579 
24 -75.2651 
25 142.557 
26 17.0374 
27 -97.4596 
28 -178.948 
29 62.2389 
30 -50.5581 
31 -154.38 
32 -35.5211 
33 90.2877 
34 163.575 
35 47.0081 
36 -82.5385 
37 -176.928 
38 -49.8027 
39 65.5325 
40 -153.648 
41 79.2762 
42 -32.3108 
43 -160.495 
44 87.9176 
45 -33.4191 
46 -49.9548 
47 -161.542 
48 77.1215 
49 47.8207 
50 -71.3897 
51 167.934 
52 48.7233 
53 -61.9858 
54 178.804 
55 -164.235 
56 76.1737 
57 -45.5493 
58 -36.3743 
59 81.3063 
60 -179.369 
61 -61.8345 
62 56.7888 
63 160.721 
64 45.3695 
65 -77.0134 
66 152.878 
67 30.4946 
68 -91.7711 
69 -81.3756 
70 156.241 
71 33.9758 
72 -175.368 
73 -55.9871 
74 57.7202 
75 149.645 
76 34.1307 
77 -80.7221 
78 146.069 
79 31.2162 
80 -98.4171 
81 -79.3274 
82 165.82 
83 36.1865 
84 168.864 
85 48.9936 
86 -71.1313 
87 -157.045 
88 83.5051 
89 -32.2421 
90 -162.912 
91 78.1938 
92 -36.905 
93 -169.148 
94 75.7534 
95 -50.2533 
96 -48.0795 
97 -163.178 
98 70.815 
99 147.134 
100 -94.5846 
101 16.8241 
102 138.226 
103 8.07037 
104 -104.584 
105 173.841 
106 45.5082 
107 -72.2483 
108 171.034 
109 53.2771 
110 -60.6332 
111 -75.6094 
112 166.634 
113 52.7237 
114 -41.1287 
115 84.5617 
116 -159.361 
ITEM: TIMESTEP
46800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -173.371 
2 65.1899 
3 -61.0259 
4 -165.007 
5 68.7775 
6 -43.5677 
7 -54.3068 
8 179.477 
9 67.1322 
10 21.7165 
11 -111.774 
12 127.825 
13 159.127 
14 -76.9367 
15 40.4619 
16 175.987 
17 171.915 
18 51.7869 
19 -62.057 
20 -72.293 
21 167.579 
22 53.7354 
23 49.9583 
24 -70.1694 
25 135.317 
26 13.9677 
27 -102.438 
28 -172.068 
29 66.0064 
30 -53.2676 
31 -168.842 
32 -40.6234 
33 73.3274 
34 -157.023 
35 86.4853 
36 -22.5754 
37 176.405 
38 -61.9929 
39 59.8673 
40 -175.29 
41 60.2164 
42 -53.5647 
43 179.77 
44 65.9893 
45 -55.7361 
46 -60.4137 
47 -174.195 
48 64.0799 
49 76.3266 
50 -35.8697 
51 -174.392 
52 73.4119 
53 -59.0606 
54 -171.257 
55 -179.689 
56 67.2722 
57 -60.4157 
58 -66.2324 
59 47.486 
60 178.951 
61 -53.9322 
62 63.7027 
63 159.707 
64 34.1179 
65 -84.2636 
66 152.64 
67 34.2581 
68 -81.7714 
69 -83.3554 
70 158.263 
71 42.2335 
72 167.875 
73 -71.8104 
74 48.4893 
75 150.135 
76 31.3377 
77 -87.6551 
78 146.993 
79 28 
80 -94.2095 
81 -96.1407 
82 144.866 
83 22.6569 
84 169.168 
85 49.592 
86 -60.2749 
87 -162.44 
88 75.1236 
89 -37.5035 
90 -164.008 
91 72.1984 
92 -40.6068 
93 -164.187 
94 83.008 
95 -40.3931 
96 -48.6114 
97 -161.417 
98 75.1822 
99 149.183 
100 -86.642 
101 25.2977 
102 151.286 
103 31.4875 
104 -81.8936 
105 -165.284 
106 73.198 
107 -50.5733 
108 -169.02 
109 67.2082 
110 -47.5021 
111 -55.3654 
112 -179.137 
113 66.153 
114 -72.0931 
115 57.5207 
116 167.126 
ITEM: TIMESTEP
46900
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 168.942 
2 53.4929 
3 -76.583 
4 174.547 
5 44.4715 
6 -70.0036 
7 -63.1209 
8 166.803 
9 52.3282 
10 7.85687 
11 -125.53 
12 121.582 
13 174.249 
14 -73.7059 
15 50.2985 
16 168.87 
17 158.388 
18 46.5743 
19 -72.7191 
20 -80.3745 
21 167.812 
22 48.5189 
23 39.9769 
24 -71.8363 
25 -178.528 
26 60.9582 
27 -60.0088 
28 -173.129 
29 61.1307 
30 -64.1125 
31 167.328 
32 -63.3087 
33 46.4299 
34 -156.275 
35 86.647 
36 -28.2533 
37 -140.737 
38 -23.8178 
39 98.8619 
40 -159.267 
41 79.2063 
42 -42.5682 
43 -159.183 
44 79.0428 
45 -37.6562 
46 -37.0479 
47 -158.822 
48 84.4787 
49 53.8752 
50 -60.1938 
51 167.052 
52 52.983 
53 -76.6754 
54 169.256 
55 -171.983 
56 70.0521 
57 -48.9954 
58 -53.7381 
59 60.2176 
60 126.973 
61 -123.058 
62 0.597487 
63 143.499 
64 29.8327 
65 -91.24 
66 142.764 
67 21.6908 
68 -103.57 
69 -92.6502 
70 146.277 
71 21.016 
72 -164.39 
73 -35.3423 
74 81.2591 
75 -173.516 
76 63.2396 
77 -62.2473 
78 -178.531 
79 55.982 
80 -55.2862 
81 -70.8099 
82 163.703 
83 52.435 
84 142.065 
85 25.371 
86 -85.001 
87 178.654 
88 52.0614 
89 -59.7428 
90 -159.52 
91 78.2982 
92 -36.81 
93 -162.014 
94 82.8773 
95 -39.8323 
96 -39.0531 
97 -154.161 
98 83.129 
99 162.36 
100 -73.5517 
101 41.5485 
102 105.804 
103 -17.0059 
104 -138.488 
105 176.998 
106 57.9771 
107 -61.825 
108 -177.294 
109 62.9042 
110 -58.2729 
111 -56.6273 
112 -176.429 
113 62.3935 
114 -14.215 
115 106.132 
116 -129.318 
ITEM: TIMESTEP
47000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 177.84 
2 46.8307 
3 -70.2725 
4 170.543 
5 53.4398 
6 -58.448 
7 -74.8518 
8 168.045 
9 56.1572 
10 17.7455 
11 -109.011 
12 133.115 
13 -156.295 
14 -28.1715 
15 85.9259 
16 158.745 
17 168.078 
18 46.094 
19 -72.9396 
20 -77.8906 
21 160.125 
22 41.0915 
23 39.7629 
24 -82.2214 
25 -166.435 
26 63.1684 
27 -51.1924 
28 -149.95 
29 82.6838 
30 -39.015 
31 -164.162 
32 -46.7375 
33 76.5544 
34 -164.011 
35 78.059 
36 -36.0743 
37 166.162 
38 -66.8665 
39 45.5691 
40 164.143 
41 42.1003 
42 -78.7111 
43 163.011 
44 42.1993 
45 -74.9465 
46 -76.3246 
47 162.864 
48 45.7181 
49 94.5962 
50 -29.8749 
51 -149.162 
52 86.3669 
53 -32.7105 
54 -157.182 
55 159.983 
56 40.353 
57 -75.5941 
58 -44.3646 
59 81.6854 
60 116.608 
61 -123.477 
62 -7.45677 
63 144.741 
64 22.8483 
65 -86.96 
66 142.363 
67 32.5551 
68 -95.744 
69 -94.9507 
70 155.241 
71 26.942 
72 -171.251 
73 -43.82 
74 79.0863 
75 172.984 
76 52.4643 
77 -78.965 
78 176.192 
79 44.7631 
80 -63.2877 
81 -64.0505 
82 164.52 
83 56.4693 
84 151.937 
85 32.0017 
86 -100.714 
87 -165.77 
88 73.3497 
89 -39.7212 
90 -136.867 
91 102.628 
92 -15.4292 
93 -143.182 
94 98.7607 
95 -22.6767 
96 -20.1187 
97 -138.176 
98 100.386 
99 170.34 
100 -67.9593 
101 47.8082 
102 107.463 
103 -13.1206 
104 -133.052 
105 174.125 
106 50.126 
107 -66.4047 
108 176.657 
109 60.1258 
110 -59.3446 
111 -61.8466 
112 -178.377 
113 62.1523 
114 -103.765 
115 21.2929 
116 141.183 
ITEM: TIMESTEP
47100
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -161.531 
2 72.5768 
3 -38.4495 
4 -167.113 
5 81.8608 
6 -41.2204 
7 -48.9574 
8 -159.984 
9 76.9351 
10 103.323 
11 -16.2294 
12 -141.304 
13 -177.649 
14 -50.4426 
15 62.7545 
16 -155.756 
17 -142.692 
18 96.6246 
19 -22.1352 
20 -31.8694 
21 -152.553 
22 88.6872 
23 83.6879 
24 -36.9958 
25 -170.712 
26 54.8586 
27 -58.3018 
28 -174.408 
29 60.4915 
30 -50.5939 
31 -159.45 
32 -45.1712 
33 78.1157 
34 163.341 
35 44.6422 
36 -75.2323 
37 157.564 
38 -74.5548 
39 38.7486 
40 149.386 
41 29.3066 
42 -95.8573 
43 148.683 
44 23.5194 
45 -91.2375 
46 -98.0155 
47 136.821 
48 22.0637 
49 58.6823 
50 -72.278 
51 -179.131 
52 49.9084 
53 -63.1237 
54 165.916 
55 -156.061 
56 83.177 
57 -33.7822 
58 -37.0303 
59 88.6981 
60 147.714 
61 -91.3374 
62 29.5495 
63 157.203 
64 36.1354 
65 -82.2164 
66 150.001 
67 31.6495 
68 -88.9312 
69 -88.8479 
70 152.8 
71 32.2196 
72 -163.688 
73 -45.4001 
74 70.4063 
75 164.93 
76 49.3096 
77 -67.4256 
78 -177.262 
79 66.0026 
80 -61.6422 
81 -67.7002 
82 175.565 
83 47.9197 
84 143.07 
85 15.5739 
86 -94.8205 
87 -166.589 
88 70.1654 
89 -49.887 
90 -125.146 
91 102.297 
92 -7.70461 
93 -131.466 
94 118.533 
95 1.09138 
96 -21.1809 
97 -131.182 
98 111.376 
99 179.124 
100 -45.828 
101 64.729 
102 107.727 
103 -10.2925 
104 -130.696 
105 173.654 
106 64.4843 
107 -68.814 
108 -169.882 
109 56.8196 
110 -60.7122 
111 -54.1102 
112 172.592 
113 55.0597 
114 -0.30895 
115 122.734 
116 -119.818 
ITEM: TIMESTEP
47200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 168.332 
2 60.3446 
3 -71.5861 
4 -178.63 
5 49.4389 
6 -70.6427 
7 -66.5005 
8 161.569 
9 41.4872 
10 79.2939 
11 -42.1945 
12 -157.058 
13 -172.094 
14 -52.5702 
15 68.2559 
16 -175.755 
17 178.705 
18 74.7619 
19 -48.5279 
20 -63.5577 
21 -167.501 
22 69.2092 
23 51.4781 
24 -52.4651 
25 -162.296 
26 70.2227 
27 -54.4513 
28 -168.416 
29 71.0688 
30 -45.1998 
31 176.979 
32 -55.9329 
33 53.7783 
34 173.801 
35 45.2725 
36 -67.4311 
37 166.422 
38 -74.6905 
39 43.4262 
40 165.165 
41 44.7091 
42 -72.7305 
43 158.386 
44 40.9467 
45 -81.158 
46 -81.0219 
47 161.539 
48 39.4339 
49 39.4326 
50 -72.8854 
51 168.758 
52 56.4402 
53 -79.0859 
54 168.596 
55 179.851 
56 62.9778 
57 -49.1189 
58 -43.0285 
59 67.8994 
60 -147.506 
61 -25.0359 
62 94.384 
63 150.663 
64 26.6306 
65 -84.9054 
66 141.281 
67 29.7451 
68 -94.6862 
69 -102.121 
70 146.343 
71 21.9113 
72 -164.545 
73 -45.2266 
74 73.2408 
75 156.209 
76 35.1472 
77 -74.839 
78 159.738 
79 49.7515 
80 -79.2005 
81 -82.9367 
82 167.077 
83 38.1251 
84 178.548 
85 48.232 
86 -66.2252 
87 -165.349 
88 73.8832 
89 -44.0279 
90 -162.13 
91 80.1792 
92 -44.3114 
93 -156.338 
94 79.171 
95 -38.6476 
96 -42.7459 
97 -167.236 
98 74.9449 
99 -178.532 
100 -58.9028 
101 60.4677 
102 163.721 
103 45.7806 
104 -77.6531 
105 -166.58 
106 65.1865 
107 -48.9995 
108 -169.83 
109 75.9838 
110 -41.5962 
111 -54.7236 
112 -168.91 
113 73.5104 
114 22.4964 
115 146.17 
116 -89.3682 
ITEM: TIMESTEP
47300
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -173.896 
2 64.3238 
3 -52.0138 
4 -170.178 
5 73.4849 
6 -48.3972 
7 -61.4243 
8 -177.762 
9 60.3561 
10 74.7908 
11 -46.1304 
12 -156.783 
13 161.24 
14 -78.2868 
15 43.2821 
16 -167.909 
17 -168.982 
18 74.1211 
19 -43.8609 
20 -52.8088 
21 -169.706 
22 72.3122 
23 66.9703 
24 -49.9267 
25 177.538 
26 54.121 
27 -67.1107 
28 -169.142 
29 69.9999 
30 -51.3594 
31 176.592 
32 -66.4701 
33 63.075 
34 179.862 
35 62.9923 
36 -58.452 
37 164.386 
38 -76.7573 
39 39.8787 
40 173.278 
41 53.6742 
42 -57.887 
43 172.654 
44 61.0932 
45 -67.7423 
46 -64.5007 
47 -176.062 
48 55.1026 
49 55.2152 
50 -58.2193 
51 172.763 
52 59.3282 
53 -63.9152 
54 -177.35 
55 -167.543 
56 70.9964 
57 -45.3634 
58 -57.5995 
59 59.0576 
60 -172.196 
61 -43.5357 
62 73.285 
63 179.904 
64 44.9727 
65 -65.7253 
66 163.448 
67 52.7496 
68 -61.6206 
69 -70.6974 
70 178.605 
71 64.2343 
72 175.569 
73 -59.2554 
74 64.8592 
75 -160.446 
76 73.058 
77 -47.4393 
78 -168.936 
79 70.5663 
80 -42.4409 
81 -43.4477 
82 -163.945 
83 83.0478 
84 -179.249 
85 65.9681 
86 -58.5032 
87 176.673 
88 57.1417 
89 -65.3982 
90 -162.99 
91 78.2782 
92 -44.4163 
93 -160.872 
94 76.4334 
95 -42.1406 
96 -35.8977 
97 -158.592 
98 82.8339 
99 -170.763 
100 -52.5674 
101 71.6875 
102 -171.062 
103 65.7652 
104 -58.4781 
105 175.603 
106 51.779 
107 -65.7625 
108 175.667 
109 58.1257 
110 -60.5087 
111 -60.9686 
112 -178.51 
113 62.8555 
114 -71.5965 
115 52.5803 
116 169.529 
ITEM: TIMESTEP
47400
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 168.719 
2 45.1673 
3 -65.8682 
4 168.383 
5 57.3474 
6 -68.0652 
7 -80.7793 
8 168.185 
9 42.7727 
10 59.7833 
11 -61.7677 
12 -171.3 
13 150.765 
14 -92.5388 
15 27.8939 
16 -162.313 
17 -149.618 
18 76.1967 
19 -41.607 
20 -32.5334 
21 -166.718 
22 75.4778 
23 89.6756 
24 -44.5095 
25 170.28 
26 49.0967 
27 -70.1706 
28 172.816 
29 47.9093 
30 -73.1311 
31 -167.052 
32 -55.8999 
33 71.877 
34 -163.158 
35 75.4784 
36 -40.3577 
37 -165.71 
38 -50.9753 
39 70.9616 
40 177.665 
41 61.1877 
42 -54.596 
43 -174.439 
44 69.7774 
45 -57.962 
46 -49.8487 
47 -165.632 
48 66.6282 
49 63.8382 
50 -55.4126 
51 179.916 
52 60.6656 
53 -59.9243 
54 -179.175 
55 -171.287 
56 70.2746 
57 -53.5363 
58 -63.9305 
59 58.3374 
60 159.614 
61 -83.7814 
62 37.7519 
63 -169.146 
64 72.4104 
65 -44.2977 
66 -169.515 
67 73.777 
68 -51.0715 
69 -48.7516 
70 -165.46 
71 69.6919 
72 -170.958 
73 -49.3556 
74 74.9454 
75 -161.561 
76 79.5509 
77 -46.7021 
78 -161.597 
79 72.1503 
80 -42.7089 
81 -51.1481 
82 -177.401 
83 67.7396 
84 163.942 
85 48.0755 
86 -78.8091 
87 -171.763 
88 67.9336 
89 -51.7928 
90 178.559 
91 63.1766 
92 -65.8696 
93 -176.821 
94 54.1325 
95 -61.4388 
96 -61.2198 
97 169.734 
98 54.1628 
99 172.85 
100 -68.6725 
101 52.6802 
102 -148.007 
103 89.1081 
104 -32.1985 
105 -167.06 
106 68.5381 
107 -45.4042 
108 -169.093 
109 76.9651 
110 -44.6907 
111 -48.8708 
112 -162.813 
113 75.531 
114 -43.1308 
115 87.2092 
116 -170.448 
ITEM: TIMESTEP
47500
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 174.587 
2 54.1919 
3 -62.0098 
4 167.592 
5 51.3905 
6 -72.0124 
7 -63.6531 
8 -179.855 
9 56.7423 
10 88.442 
11 -28.8778 
12 -142.309 
13 -179.312 
14 -64.0503 
15 57.0223 
16 157.075 
17 158.807 
18 40.8175 
19 -84.6657 
20 -77.4331 
21 164.577 
22 39.0942 
23 40.5475 
24 -77.4419 
25 -176.584 
26 67.2102 
27 -59.7814 
28 -161.62 
29 71.8499 
30 -43.739 
31 161.44 
32 -78.4103 
33 42.2466 
34 177.84 
35 63.5369 
36 -54.2859 
37 -173.689 
38 -58.2433 
39 57.6306 
40 -148.419 
41 98.1558 
42 -24.031 
43 -131.528 
44 106.285 
45 -18.1029 
46 -20.4721 
47 -142.659 
48 92.9531 
49 99.5562 
50 -22.7075 
51 -149.607 
52 88.1293 
53 -29.6132 
54 -151.877 
55 139.85 
56 16.5911 
57 -104.594 
58 -60.4211 
59 61.2891 
60 -162.233 
61 -42.8922 
62 83.4519 
63 -179.901 
64 57.6297 
65 -61.4763 
66 -172.085 
67 68.8087 
68 -49.6161 
69 -62.3065 
70 178.587 
71 60.1627 
72 169.047 
73 -71.1747 
74 47.3618 
75 155.254 
76 39.9838 
77 -77.9436 
78 158.086 
79 40.1587 
80 -86.6432 
81 -91.3463 
82 150.726 
83 23.9243 
84 167.828 
85 58.2551 
86 -69.1267 
87 -158.875 
88 85.0167 
89 -33.4681 
90 -133.997 
91 111.4 
92 -12.753 
93 -135.86 
94 99.9873 
95 -21.2571 
96 -12.7106 
97 -136.863 
98 101.892 
99 -153.61 
100 -39.9816 
101 83.9094 
102 -171.558 
103 67.0265 
104 -50.4474 
105 166.678 
106 41.3158 
107 -65.1716 
108 161.59 
109 55.1024 
110 -73.0476 
111 -82.5332 
112 170.979 
113 42.8294 
114 -40.855 
115 84.8054 
116 -169.314 
ITEM: TIMESTEP
47600
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -177.566 
2 64.4866 
3 -62.9444 
4 -172.937 
5 59.6316 
6 -54.9899 
7 -58.5648 
8 174.004 
9 59.3828 
10 59.4887 
11 -56.0658 
12 -173.985 
13 -141.948 
14 -26.3143 
15 100.732 
16 151.642 
17 150.903 
18 31.3113 
19 -86.7286 
20 -87.8199 
21 152.588 
22 34.5486 
23 29.274 
24 -90.3178 
25 -162.611 
26 78.9093 
27 -45.5987 
28 -151.401 
29 88.8913 
30 -28.5793 
31 -168.415 
32 -45.6326 
33 73.4098 
34 -160.572 
35 84.5917 
36 -38.8166 
37 163.475 
38 -71.5974 
39 43.0178 
40 167.517 
41 49.891 
42 -77.4734 
43 173.444 
44 46.0799 
45 -68.93 
46 -70.1557 
47 162.48 
48 47.47 
49 55.3065 
50 -52.2159 
51 173.235 
52 65.7124 
53 -62.8553 
54 -170.378 
55 178.657 
56 59.0235 
57 -63.9975 
58 -71.384 
59 37.2356 
60 156.466 
61 -88.6811 
62 39.0922 
63 173.624 
64 56.0423 
65 -62.7808 
66 176.389 
67 57.5655 
68 -66.0293 
69 -64.6565 
70 176.52 
71 52.9257 
72 -148.376 
73 -21.1102 
74 88.202 
75 -159.354 
76 74.4031 
77 -32.3428 
78 -160.601 
79 92.6531 
80 -34.3584 
81 -42.3297 
82 -149.076 
83 83.9128 
84 170.949 
85 50.958 
86 -74.4166 
87 -169.415 
88 67.1275 
89 -59.0103 
90 -173.615 
91 66.1763 
92 -58.9731 
93 179.722 
94 54.573 
95 -60.0684 
96 -47.2407 
97 -172.39 
98 72.9684 
99 -176.581 
100 -55.5828 
101 68.1692 
102 -160.478 
103 76.9162 
104 -36.7596 
105 -162.796 
106 76.9646 
107 -38.5986 
108 -162.064 
109 82.3732 
110 -41.8245 
111 -48.9282 
112 -164.491 
113 71.311 
114 -98.898 
115 24.5343 
116 136.054 
ITEM: TIMESTEP
47700
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 165.31 
2 43.1277 
3 -73.6916 
4 167.475 
5 50.6554 
6 -70.3428 
7 -72.8734 
8 170.307 
9 49.3091 
10 31.0915 
11 -91.9436 
12 153.55 
13 -160.574 
14 -42.6911 
15 81.7002 
16 -175.029 
17 -177.58 
18 58.6999 
19 -54.4842 
20 -64.9571 
21 171.323 
22 58.1389 
23 61.8749 
24 -61.845 
25 -148.43 
26 90.9745 
27 -20.5544 
28 -178.775 
29 69.1158 
30 -49.9824 
31 -167.588 
32 -46.1392 
33 77.3263 
34 -147.751 
35 85.326 
36 -23.4168 
37 171.721 
38 -63.7879 
39 51.0059 
40 173.562 
41 48.7009 
42 -76.553 
43 163.339 
44 38.0854 
45 -71.7993 
46 -71.788 
47 162.958 
48 53.0734 
49 63.9076 
50 -53.8702 
51 -175.102 
52 67.1206 
53 -63.8993 
54 178.323 
55 -176.386 
56 66.8822 
57 -52.971 
58 -57.4379 
59 61.2125 
60 148.389 
61 -96.3042 
62 24.2568 
63 146.643 
64 28.9561 
65 -82.4836 
66 143.325 
67 31.8857 
68 -98.9876 
69 -92.7342 
70 155.826 
71 24.9528 
72 -142.106 
73 -17.5082 
74 102.585 
75 -159.783 
76 74.3479 
77 -36.703 
78 -154.267 
79 94.6822 
80 -28.3977 
81 -40.4682 
82 -151.519 
83 85.4009 
84 171.972 
85 41.2521 
86 -72.335 
87 -167.545 
88 76.214 
89 -46.2563 
90 -160.496 
91 83.7884 
92 -29.3476 
93 -158.192 
94 88.6717 
95 -42.4769 
96 -36.6697 
97 -149.806 
98 79.0457 
99 179.473 
100 -67.0079 
101 44.1895 
102 168.861 
103 43.8677 
104 -72.1595 
105 178.98 
106 63.7901 
107 -65.6941 
108 -173.959 
109 56.5563 
110 -58.77 
111 -49.6701 
112 -179.154 
113 65.5195 
114 2.35082 
115 123.533 
116 -121.035 
ITEM: TIMESTEP
47800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -160.084 
2 78.4832 
3 -31.9828 
4 -158.622 
5 90.9123 
6 -37.1887 
7 -41.667 
8 -152.133 
9 79.766 
10 134.351 
11 15.28 
12 -101.9 
13 -177.558 
14 -54.4088 
15 57.6489 
16 -160.324 
17 -168.519 
18 79.3128 
19 -43.9285 
20 -54.1267 
21 -166.295 
22 70.4639 
23 75.0855 
24 -37.0825 
25 -171.753 
26 74.0603 
27 -43.3914 
28 -167.707 
29 76.4883 
30 -39.4932 
31 -148.177 
32 -27.7519 
33 83.7857 
34 160.036 
35 45.8275 
36 -77.6241 
37 163.623 
38 -66.0201 
39 44.1799 
40 -168.24 
41 64.8732 
42 -47.2652 
43 179.509 
44 67.3704 
45 -53.6045 
46 -55.416 
47 -167.554 
48 71.4707 
49 65.2685 
50 -59.7208 
51 -173.571 
52 61.4399 
53 -58.2489 
54 176.762 
55 160.112 
56 30.2061 
57 -84.6156 
58 -25.7506 
59 95.3329 
60 -150.367 
61 -28.7851 
62 91.081 
63 157.858 
64 32.8888 
